t,act_x,act_y,act_z,act_r,act_p,act_yaw,r1,tgt_x,tgt_y,tgt_z,tgt_qx,tgt_qy,tgt_qz,tgt_qw,mes_x,mes_y,mes_z,mes_qx,mes_qy,mes_qz,mes_qw,mes_roll,mes_pitch,mes_yaw,vel_x,vel_y,vel_z,vel_r,vel_p,vel_yaw,fx,fy,fz,tx,ty,tz,q0,q1,q2,q3,q4,q5,q6
11.091834,0.453484,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.563873,-0.178364,0.217442,0.997808,-0.050371,0.042040,-0.008678,-3.119964,-0.083117,-0.101777,0.075697,-0.001478,0.007403,0.015305,0.013055,-0.043546,0.288873,1.727197,-0.206113,-1.457475,0.823495,0.805606,-0.503890,0.158814,0.191473,-2.075750,0.011729,2.308308,0.562798
11.142601,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.567499,-0.178372,0.217228,0.997818,-0.050430,0.041762,-0.008516,-3.120312,-0.082577,-0.101873,0.067472,-0.001751,-0.006632,-0.012516,0.019547,-0.001314,2.082683,1.029928,1.931103,-1.517040,0.413766,0.774565,-0.502050,0.169041,0.192186,-2.062459,0.008101,2.304697,0.567431
11.192577,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.570633,-0.178462,0.217051,0.997849,-0.050543,0.040976,-0.007992,-3.121433,-0.081057,-0.102034,0.048077,0.002048,-0.005648,-0.030089,0.101490,0.041972,1.554114,1.087832,0.716292,-1.313582,0.815631,0.721129,-0.500175,0.178413,0.192710,-2.049883,0.003461,2.300159,0.572678
11.243553,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.573279,-0.178459,0.216946,0.997889,-0.050674,0.039914,-0.007553,-3.122413,-0.078976,-0.102233,0.050203,0.004525,-0.011040,-0.029036,0.037670,0.036212,1.443464,0.411167,1.801213,-1.158605,0.176479,0.344555,-0.498240,0.186631,0.193005,-2.038431,-0.000757,2.295019,0.577542
11.292918,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.575319,-0.178493,0.216928,0.997909,-0.051061,0.038948,-0.007254,-3.123081,-0.077068,-0.102960,0.048414,0.001903,0.001373,-0.012433,-0.008403,-0.011076,0.271649,0.515733,1.306880,-1.084446,-0.015683,0.191135,-0.496599,0.193085,0.193037,-2.029128,-0.003976,2.290400,0.581774
11.343542,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.576885,-0.178597,0.217002,0.997919,-0.051645,0.037946,-0.007101,-3.123448,-0.075072,-0.104095,0.031137,-0.003250,0.002558,0.011220,0.031870,-0.066815,0.432160,0.888177,0.774490,-1.147021,0.384759,0.419333,-0.495345,0.198295,0.192961,-2.021206,-0.006449,2.285786,0.585473
11.395868,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.577882,-0.178631,0.216890,0.997942,-0.052073,0.036788,-0.006825,-3.124093,-0.072777,-0.104904,0.016405,-0.000728,-0.000897,0.005212,0.050394,-0.051430,2.356555,0.623513,1.063283,-1.118458,1.071462,0.609697,-0.494263,0.202305,0.192894,-2.015365,-0.009000,2.281816,0.588791
11.444544,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.578644,-0.178627,0.216927,0.997956,-0.052477,0.035884,-0.006494,-3.124822,-0.070998,-0.105667,0.013038,-0.000900,0.006440,-0.005499,0.044944,-0.034842,2.539818,0.634696,0.852974,-1.107898,1.294157,0.637764,-0.493354,0.205172,0.192882,-2.010828,-0.011225,2.278540,0.591769
11.494530,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.579150,-0.178648,0.217089,0.997975,-0.052808,0.034942,-0.006057,-3.125774,-0.069158,-0.106279,0.008859,-0.001799,0.009894,-0.021834,0.046260,-0.011533,2.481746,0.638917,0.839664,-1.112872,1.297879,0.628005,-0.492699,0.207233,0.192989,-2.007048,-0.013544,2.275192,0.594549
11.544469,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.579513,-0.178698,0.217191,0.997996,-0.053128,0.033902,-0.005595,-3.126790,-0.067125,-0.106866,0.003372,-0.000647,0.000210,-0.021478,0.064573,0.009821,2.325260,0.624959,1.112764,-1.151482,1.087467,0.593038,-0.492178,0.209115,0.193130,-2.003630,-0.015931,2.271842,0.597251
11.593792,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.579820,-0.178750,0.217200,0.998001,-0.053527,0.033177,-0.005290,-3.127451,-0.065702,-0.107630,0.006224,-0.001155,0.001240,-0.014124,0.031581,0.002108,2.308929,0.564809,1.315281,-1.151357,0.973134,0.557882,-0.491803,0.210676,0.193220,-2.001073,-0.017613,2.269570,0.599486
11.643785,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.580129,-0.178820,0.217160,0.997995,-0.053970,0.032645,-0.005177,-3.127707,-0.064645,-0.108501,0.008946,-0.000868,-0.000881,-0.003573,0.008764,-0.018935,1.780192,0.586917,1.347595,-1.159149,0.746118,0.472776,-0.491533,0.212166,0.193239,-1.998840,-0.018643,2.267833,0.601233
11.694399,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.580376,-0.178889,0.217126,0.997989,-0.054421,0.032094,-0.005111,-3.127871,-0.063545,-0.109391,0.008592,-0.001496,0.001046,0.000087,0.009780,-0.028719,1.703665,0.689125,1.307739,-1.210951,0.748420,0.511682,-0.491321,0.213514,0.193252,-1.996765,-0.019518,2.266056,0.602841
11.744555,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.580537,-0.178934,0.217123,0.997980,-0.054913,0.031521,-0.005090,-3.127944,-0.062396,-0.110364,0.003620,0.000429,0.001207,0.004870,0.022865,-0.020129,1.865367,0.699994,1.445895,-1.250157,0.745846,0.550733,-0.491135,0.214609,0.193252,-1.994936,-0.020223,2.264211,0.604397
11.794555,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.580612,-0.178956,0.217137,0.997974,-0.055369,0.030941,-0.005074,-3.128013,-0.061232,-0.111265,0.000759,0.001352,-0.000025,0.004119,0.035844,-0.009384,2.118016,0.652044,1.439098,-1.233944,0.847057,0.571839,-0.490974,0.215439,0.193254,-1.993425,-0.020851,2.262407,0.605823
11.844660,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.580642,-0.178949,0.217178,0.997966,-0.055771,0.030464,-0.005116,-3.127957,-0.060270,-0.112064,-0.001628,0.001946,-0.001266,0.005188,0.031797,-0.006415,2.098325,0.626142,1.382687,-1.212409,0.866750,0.557097,-0.490851,0.215992,0.193252,-1.992271,-0.021193,2.260861,0.606934
11.894705,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.580597,-0.178933,0.217207,0.997953,-0.056182,0.030115,-0.005118,-3.127969,-0.059567,-0.112882,-0.002159,0.000837,0.000517,0.002920,0.016336,-0.016351,1.846182,0.740841,1.425084,-1.271410,0.727412,0.575085,-0.490769,0.216200,0.193248,-1.991710,-0.021477,2.259835,0.608002
11.945534,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.580522,-0.178888,0.217225,0.997938,-0.056590,0.029857,-0.005148,-3.127914,-0.059043,-0.113697,-0.000966,0.000463,0.000925,0.001127,0.008841,-0.014473,1.705229,0.804405,1.384936,-1.287103,0.679089,0.578513,-0.490707,0.216222,0.193255,-1.991482,-0.021594,2.259125,0.608960
11.995626,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.580443,-0.178860,0.217239,0.997924,-0.056962,0.029622,-0.005149,-3.127917,-0.058568,-0.114437,-0.001308,-0.000179,0.000470,0.001100,0.010201,-0.017463,1.608239,0.789803,1.355873,-1.286453,0.652728,0.547883,-0.490652,0.216222,0.193249,-1.991316,-0.021758,2.258511,0.609856
12.045513,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.580364,-0.178837,0.217234,0.997907,-0.057368,0.029398,-0.005118,-3.127982,-0.058119,-0.115246,-0.000954,0.001316,-0.000155,-0.000683,0.008584,-0.017558,1.536952,0.746340,1.378656,-1.287401,0.608732,0.510095,-0.490603,0.216227,0.193257,-1.991204,-0.022004,2.257993,0.610880
12.095430,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.580299,-0.178825,0.217232,0.997891,-0.057753,0.029209,-0.005077,-3.128063,-0.057740,-0.116011,-0.001267,0.000692,-0.000262,0.000530,0.010108,-0.010650,1.534735,0.841681,1.398502,-1.336314,0.594692,0.564368,-0.490553,0.216235,0.193254,-1.991099,-0.022249,2.257556,0.611850
12.146769,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.580249,-0.178807,0.217246,0.997878,-0.058058,0.029045,-0.005061,-3.128096,-0.057411,-0.116619,-0.000525,-0.000727,0.000219,0.000559,0.004945,-0.016095,1.520243,0.780468,1.347735,-1.299541,0.617259,0.527448,-0.490509,0.216237,0.193255,-1.990970,-0.022409,2.257126,0.612605
12.196704,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.580193,-0.178795,0.217257,0.997864,-0.058376,0.028875,-0.005063,-3.128095,-0.057066,-0.117253,-0.000663,0.000108,0.001025,-0.000413,0.006765,-0.012525,1.583579,0.731094,1.381824,-1.282735,0.625954,0.508038,-0.490484,0.216246,0.193255,-1.990834,-0.022530,2.256673,0.613341
12.246729,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.580155,-0.178808,0.217293,0.997853,-0.058645,0.028730,-0.005029,-3.128165,-0.056778,-0.117789,-0.001206,0.000781,0.000352,0.002139,0.010802,-0.007084,1.709311,0.746521,1.244243,-1.278854,0.759422,0.538964,-0.490473,0.216254,0.193253,-1.990645,-0.022719,2.256233,0.614006
12.295769,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584651,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.580112,-0.178801,0.217316,0.997840,-0.058937,0.028569,-0.005036,-3.128153,-0.056451,-0.118372,-0.001068,0.000896,0.001073,0.002168,0.008991,-0.013747,1.707772,0.752206,1.344779,-1.292681,0.706853,0.539655,-0.490456,0.216280,0.193257,-1.990457,-0.022822,2.255761,0.614673
12.346514,-0.045841,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.584468,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.580097,-0.178801,0.217337,0.997827,-0.059216,0.028454,-0.005047,-3.128129,-0.056215,-0.118930,-0.000616,-0.000184,-0.000518,0.003437,0.006810,-0.011262,1.758688,0.684203,1.278317,-1.242018,0.759214,0.514684,-0.490438,0.216339,0.193252,-1.990252,-0.022892,2.255390,0.615286
12.396663,-0.638708,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.581913,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.580064,-0.178793,0.217349,0.997812,-0.059527,0.028337,-0.005061,-3.128098,-0.055976,-0.119551,-0.000308,0.000099,0.000070,0.000615,0.003662,-0.017558,1.706373,0.726905,1.294945,-1.259259,0.720937,0.526926,-0.490427,0.216358,0.193255,-1.990128,-0.022951,2.255059,0.615957
12.446723,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.577913,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.579877,-0.178783,0.217291,0.997806,-0.059809,0.027935,-0.005039,-3.128175,-0.055172,-0.120107,-0.004794,-0.000225,-0.001419,-0.000403,0.021796,-0.013692,1.485283,0.780184,1.325072,-1.316615,0.619990,0.509786,-0.490416,0.216352,0.193242,-1.990080,-0.023255,2.254237,0.616713
12.496809,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.573914,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.579356,-0.178810,0.217112,0.997813,-0.060156,0.026937,-0.005080,-3.128195,-0.053171,-0.120786,-0.010961,-0.002106,-0.003135,0.006109,0.047907,-0.016293,1.122342,0.750668,1.398265,-1.347864,0.439178,0.420682,-0.490434,0.216299,0.193068,-1.990087,-0.023684,2.252242,0.617505
12.547539,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.569914,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.578454,-0.178955,0.216868,0.997834,-0.060489,0.025347,-0.005181,-3.128170,-0.049979,-0.121428,-0.018532,-0.003818,-0.004566,0.010579,0.074626,-0.009822,0.587319,0.797539,1.439463,-1.387271,0.186662,0.354053,-0.490502,0.216071,0.192596,-1.990176,-0.024161,2.248979,0.617974
12.596705,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.565914,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.577175,-0.179215,0.216659,0.997862,-0.060825,0.023282,-0.005357,-3.128055,-0.045830,-0.122070,-0.024576,-0.007347,-0.003033,0.013093,0.086508,-0.015303,-0.397474,1.109733,1.583051,-1.543438,-0.332558,0.362067,-0.490743,0.215427,0.191923,-1.990472,-0.024546,2.244557,0.618044
12.646674,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.561914,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.575490,-0.179461,0.216528,0.997889,-0.061254,0.020820,-0.005599,-3.127856,-0.040877,-0.122893,-0.032789,-0.005507,-0.002048,0.017441,0.104816,-0.017666,-0.815639,1.024240,1.593217,-1.494238,-0.524057,0.258572,-0.491072,0.214046,0.191137,-1.991356,-0.024791,2.239201,0.618054
12.696865,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.557914,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.573490,-0.179713,0.216480,0.997912,-0.061729,0.018110,-0.005818,-3.127735,-0.035434,-0.123805,-0.036751,-0.006312,-0.000407,0.016287,0.106138,-0.021278,-1.180777,1.049140,1.665106,-1.516805,-0.729029,0.225660,-0.491531,0.212001,0.190328,-1.992819,-0.025075,2.233300,0.618054
12.750883,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.553914,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.571316,-0.179967,0.216464,0.997925,-0.062226,0.015422,-0.005988,-3.127716,-0.030039,-0.124757,-0.038681,-0.004469,-0.000245,0.010260,0.095527,-0.017791,-1.814806,1.009876,1.699360,-1.505961,-1.021278,0.107844,-0.492282,0.209435,0.189721,-1.994958,-0.025412,2.227622,0.618053
12.797551,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.549914,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.568904,-0.180214,0.216512,0.997927,-0.062785,0.012788,-0.006078,-3.127851,-0.024762,-0.125835,-0.045536,-0.005146,0.002433,0.006021,0.096735,-0.024721,-2.425788,1.044528,1.537948,-1.485863,-1.213222,0.026758,-0.493004,0.206066,0.188961,-1.998073,-0.025700,2.222277,0.618056
12.847609,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.545915,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.566056,-0.180396,0.216612,0.997921,-0.063366,0.010142,-0.006014,-3.128302,-0.019481,-0.126956,-0.057437,-0.003565,0.003191,-0.000146,0.109218,-0.021479,-2.210264,1.169195,1.581444,-1.549217,-1.173817,0.140533,-0.493434,0.201365,0.187787,-2.002878,-0.025984,2.217381,0.618040
12.897582,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.541915,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.562931,-0.180468,0.216755,0.997907,-0.063936,0.007780,-0.005783,-3.129054,-0.014788,-0.128058,-0.062040,0.001345,0.000283,-0.001263,0.094281,-0.022747,-2.457486,1.105766,1.104406,-1.422458,-1.022186,0.059858,-0.493783,0.195404,0.186544,-2.009455,-0.026238,2.213654,0.618036
12.948862,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.537915,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.559552,-0.180470,0.216804,0.997882,-0.064564,0.005845,-0.005412,-3.130035,-0.010967,-0.129286,-0.067040,0.003866,-0.005855,-0.009238,0.075008,-0.022203,-2.460906,1.080465,1.974025,-1.532457,-1.499743,0.047557,-0.494176,0.188298,0.185264,-2.018077,-0.026360,2.211744,0.618029
13.000508,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.533915,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.556100,-0.180435,0.216749,0.997854,-0.065164,0.004090,-0.004973,-3.131135,-0.007515,-0.130462,-0.067916,0.001700,-0.001261,-0.015301,0.070857,-0.021281,-1.856768,0.697765,1.827986,-1.375378,-1.164405,-0.057396,-0.494748,0.180895,0.184179,-2.027475,-0.026558,2.210694,0.618024
13.047766,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.529915,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.552459,-0.180399,0.217026,0.997816,-0.065849,0.002640,-0.004397,-3.132470,-0.004689,-0.131816,-0.071542,0.002113,0.004229,-0.019160,0.060111,-0.025325,-2.514773,0.826916,0.591580,-1.193523,-0.787808,-0.089494,-0.495377,0.172172,0.183035,-2.037863,-0.026620,2.209993,0.618008
13.098701,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.525915,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.548587,-0.180277,0.217060,0.997775,-0.066555,0.001107,-0.003840,-3.133783,-0.001698,-0.133216,-0.074709,0.000742,-0.002482,-0.019095,0.058513,-0.032767,-2.167911,0.731608,2.213034,-1.388512,-1.577197,-0.062896,-0.495908,0.163180,0.181778,-2.049198,-0.026642,2.209813,0.618001
13.148494,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.521915,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.544903,-0.180224,0.217235,0.997730,-0.067261,-0.000149,-0.003252,-3.135124,0.000735,-0.134622,-0.073171,0.002490,0.006285,-0.019141,0.052372,-0.029093,-2.813510,0.790196,0.403375,-1.103673,-0.989966,-0.129906,-0.496645,0.154265,0.180708,-2.060129,-0.026654,2.209848,0.617932
13.198585,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.517916,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.540962,-0.180149,0.217413,0.997684,-0.067947,-0.001474,-0.002635,-3.136535,0.003300,-0.135990,-0.080234,0.002184,-0.002408,-0.018443,0.064480,-0.026577,-2.528956,0.694244,1.097185,-1.139446,-1.281125,-0.106649,-0.497492,0.144724,0.179643,-2.071802,-0.026666,2.209889,0.617716
13.248556,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.513916,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.537060,-0.180035,0.217542,0.997637,-0.068627,-0.002739,-0.002024,-3.137930,0.005743,-0.137352,-0.072427,0.002090,0.007283,-0.024732,0.039722,-0.027728,-2.677266,0.623559,1.274366,-1.121618,-1.566009,-0.144853,-0.498200,0.135261,0.178509,-2.083473,-0.026663,2.210123,0.617527
13.298753,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.509916,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.533198,-0.179959,0.217813,0.997589,-0.069271,-0.003926,-0.001401,-3.139342,0.008027,-0.138645,-0.078880,0.003575,0.004629,-0.020635,0.054227,-0.026155,-3.148602,0.493125,-0.091172,-0.796146,-1.114959,-0.285669,-0.499073,0.125671,0.177499,-2.094892,-0.026656,2.210133,0.617195
13.350517,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.505916,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.529157,-0.179854,0.217936,0.997540,-0.069905,-0.005138,-0.000780,-3.140755,0.010360,-0.139922,-0.077282,0.002647,0.003785,-0.018086,0.051250,-0.026708,-2.672985,0.422744,0.802935,-0.912217,-1.484643,-0.209277,-0.500178,0.115817,0.176652,-2.107003,-0.026660,2.210524,0.616773
13.400499,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.501916,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.525295,-0.179814,0.218185,0.997498,-0.070419,-0.006181,-0.000152,3.141026,0.012352,-0.140960,-0.077809,0.001491,-0.000797,-0.016830,0.056204,-0.018742,-3.624973,0.726136,0.371811,-0.959387,-1.762146,-0.193909,-0.501543,0.106149,0.176049,-2.118529,-0.026671,2.210841,0.616062
13.449430,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.497916,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.521379,-0.179752,0.218248,0.997457,-0.070893,-0.007249,0.000448,3.139671,0.014398,-0.141923,-0.073180,0.002054,0.002796,-0.027083,0.028988,-0.011829,-2.565049,0.148984,1.060716,-0.834584,-1.796470,-0.282037,-0.502792,0.096605,0.175312,-2.130332,-0.026668,2.211499,0.615233
13.500606,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.493916,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.517519,-0.179757,0.218559,0.997418,-0.071334,-0.008234,0.001079,3.138265,0.016272,-0.142821,-0.075250,0.000709,0.006930,-0.023702,0.038544,-0.015245,-3.566383,0.425151,-0.983757,-0.578456,-1.262417,-0.301358,-0.504104,0.086840,0.174558,-2.141696,-0.026651,2.211682,0.614219
13.549657,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.489917,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.513624,-0.179760,0.218550,0.997376,-0.071775,-0.009296,0.001644,3.136978,0.018308,-0.143723,-0.073777,-0.000447,0.000516,-0.022078,0.034481,-0.021594,-4.085271,0.671629,0.671293,-0.936089,-2.399261,-0.242844,-0.505340,0.077523,0.173678,-2.153271,-0.026642,2.212339,0.613148
13.599657,-0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.485917,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.509763,-0.179771,0.218711,0.997334,-0.072212,-0.010281,0.002254,3.135610,0.020184,-0.144618,-0.075646,0.003203,0.004331,-0.020625,0.043743,-0.014742,-3.899712,0.518497,-0.652548,-0.644358,-1.741792,-0.271330,-0.506354,0.067975,0.172588,-2.164635,-0.026646,2.212734,0.612064
13.650498,-0.462711,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.484066,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.505850,-0.179731,0.218826,0.997291,-0.072621,-0.011300,0.002860,3.134245,0.022124,-0.145461,-0.080573,0.003381,-0.006673,-0.016941,0.053266,-0.011930,-4.150558,0.616221,0.275104,-0.821180,-2.379631,-0.248521,-0.506898,0.058342,0.171072,-2.176148,-0.026642,2.213135,0.610947
13.700528,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.484066,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.502222,-0.179712,0.218842,0.997257,-0.072965,-0.011913,0.003508,3.132855,0.023251,-0.146173,-0.067455,0.000049,0.005985,-0.029456,0.014710,-0.011021,-3.716774,0.328265,-0.415371,-0.567360,-1.956450,-0.301546,-0.507222,0.049140,0.169432,-2.187516,-0.026622,2.214621,0.609774
13.749879,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.484066,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.499007,-0.179647,0.219204,0.997234,-0.073210,-0.012122,0.004229,3.131379,0.023561,-0.146683,-0.054994,0.002604,0.006721,-0.031176,-0.007567,-0.008651,-4.843108,0.714920,-1.091000,-0.551603,-2.191822,-0.303942,-0.507398,0.040027,0.167963,-2.197925,-0.026571,2.216051,0.608671
13.799805,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.484066,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.496443,-0.179513,0.219301,0.997220,-0.073388,-0.011959,0.004903,3.130054,0.023133,-0.147053,-0.047051,0.003776,0.000922,-0.025346,-0.000823,-0.005078,-4.362446,0.647855,0.362532,-0.736138,-2.759168,-0.238890,-0.507548,0.032532,0.166934,-2.207169,-0.026559,2.218597,0.607918
13.850540,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.484066,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.494587,-0.179364,0.219423,0.997212,-0.073500,-0.011690,0.005453,3.128994,0.022515,-0.147288,-0.035477,0.003727,0.000060,-0.015835,0.002157,-0.002435,-4.531143,0.660004,-0.589612,-0.600641,-2.421962,-0.254786,-0.507571,0.026789,0.166203,-2.214157,-0.026550,2.220744,0.607437
13.900711,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.484066,-0.178594,0.218409,0.997902,-0.062303,0.017520,0.001497,0.493238,-0.179274,0.219538,0.997208,-0.073583,-0.011244,0.005940,3.128088,0.021553,-0.147456,-0.026400,0.002825,0.000739,-0.018136,-0.014208,-0.004559,-4.420564,0.603348,-0.946026,-0.504450,-2.214406,-0.260417,-0.507609,0.022277,0.165659,-2.219690,-0.026535,2.222955,0.607054
