step,ep,r1,l1,raw_ly,raw_lx,raw_r2,raw_l2,r2_ready,l2_ready,act0,act1,act2,contact,progress,paused,shielded,meas_x,meas_y,meas_z
2286,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2287,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2288,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2289,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2290,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2291,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2292,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2293,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2294,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2295,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2296,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2297,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2298,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2299,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2300,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2301,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2302,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2303,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2304,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2305,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2306,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2307,15,0,0,0.000,-0.032,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2308,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2309,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2310,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2311,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2312,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2313,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2314,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2315,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2316,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2317,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2318,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2319,15,0,0,0.000,-0.032,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2320,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2321,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2322,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2323,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2324,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2325,15,0,0,0.000,-0.032,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2326,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2327,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2328,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2329,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2330,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2331,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2332,15,0,0,0.000,-0.032,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2333,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2334,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2335,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2336,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2337,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2338,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2339,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2340,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2341,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2342,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2343,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2344,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2345,15,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2346,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,0.333,0,0,0.2493,-0.0048,0.0618
2347,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,0.667,0,0,0.2489,-0.0043,0.0575
2348,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0567
2349,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0571
2350,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
2351,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
2352,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2353,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2354,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2355,16,0,0,0.000,-0.032,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2356,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2357,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2358,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2359,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2360,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2361,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2362,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2363,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2364,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2365,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2366,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2367,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2368,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2369,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2370,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2371,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2372,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2373,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2374,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2375,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2376,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2377,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2378,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2379,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2380,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2381,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2382,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2383,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2384,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2385,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2386,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2387,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2388,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2389,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2390,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2391,16,0,0,0.000,-0.032,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2392,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2393,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2394,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2395,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2396,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2397,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2398,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2399,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2400,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2401,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2402,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2403,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2404,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2405,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2406,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2407,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2408,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2409,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2410,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2411,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2412,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2413,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2414,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2415,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2416,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2417,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2418,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2419,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2420,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2421,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2422,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2423,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2424,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2425,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2426,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2427,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2428,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2429,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2430,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2431,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2432,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2433,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2434,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2435,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2436,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2437,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2438,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2439,16,0,0,0.000,-0.032,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2440,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2441,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2442,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2443,16,0,0,0.000,-0.032,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2444,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2445,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2446,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2447,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2448,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2449,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2450,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2451,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2452,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2453,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2454,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2455,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2456,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2457,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2458,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2459,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2460,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2461,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2462,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2463,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2464,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2465,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2466,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2467,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2468,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2469,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2470,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2471,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2472,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2473,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2474,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2475,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2476,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2477,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2478,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2479,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2480,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2481,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2482,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
2483,16,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
