step,ep,r1,l1,raw_ly,raw_lx,raw_r2,raw_l2,r2_ready,l2_ready,act0,act1,act2,contact,progress,paused,shielded,meas_x,meas_y,meas_z
540,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
541,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
542,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
543,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
544,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
545,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
546,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
547,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
548,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
549,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
550,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
551,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
552,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
553,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
554,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
555,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
556,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
557,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
558,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
559,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
560,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
561,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
562,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
563,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
564,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
565,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
566,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
567,3,0,0,0.008,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
568,3,1,0,0.008,0.000,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
569,3,1,0,0.008,0.000,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
570,3,1,0,0.008,0.000,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
571,3,1,0,0.016,0.000,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
572,3,1,0,0.008,0.000,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
573,3,1,0,0.008,0.000,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
574,3,1,0,0.016,0.000,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
575,3,1,0,0.008,0.000,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
576,3,1,0,0.008,0.000,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
577,3,1,0,0.008,0.000,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
578,3,1,0,0.008,0.000,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
579,3,1,0,-0.008,0.008,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
580,3,1,0,-0.008,0.016,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
581,3,1,0,-0.008,0.016,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
582,3,1,0,-0.008,0.016,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
583,3,1,0,-0.063,0.457,0.000,0.000,0,0,-0.000,0.276,0.000,0,1.000,0,0,0.2491,-0.0045,0.0573
584,3,1,0,-0.032,0.386,0.000,0.000,0,0,-0.000,0.181,0.000,0,1.000,0,0,0.2493,-0.0043,0.0573
585,3,1,0,-0.016,0.008,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2494,-0.0043,0.0573
586,3,1,0,-0.008,-0.008,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2494,-0.0043,0.0573
587,3,1,0,-0.032,0.409,0.000,0.000,0,0,-0.000,0.213,0.000,0,1.000,0,0,0.2495,-0.0042,0.0573
588,3,1,0,0.142,0.646,0.000,0.000,0,0,-0.000,0.528,0.000,0,1.000,0,0,0.2498,-0.0040,0.0573
589,3,1,0,0.024,0.165,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2502,-0.0037,0.0573
590,3,1,0,0.000,0.102,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2502,-0.0038,0.0573
591,3,1,0,-0.055,0.189,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2502,-0.0038,0.0574
592,3,1,0,-0.158,0.701,0.000,0.000,0,0,-0.000,0.601,0.000,0,1.000,0,0,0.2504,-0.0037,0.0574
593,3,1,0,-0.102,0.378,0.000,0.000,0,0,-0.000,0.171,0.000,0,1.000,0,0,0.2510,-0.0033,0.0574
594,3,1,0,-0.024,0.181,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2510,-0.0033,0.0574
595,3,1,0,0.000,0.087,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2511,-0.0033,0.0574
596,3,1,0,0.008,0.087,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2511,-0.0033,0.0574
597,3,1,0,0.071,-0.055,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2511,-0.0033,0.0574
598,3,1,0,0.748,-0.181,0.000,0.000,0,0,-0.664,0.000,0.000,0,1.000,0,0,0.2508,-0.0035,0.0573
599,3,1,0,0.937,-0.236,0.000,0.000,0,0,-0.916,0.000,0.000,0,1.000,0,0,0.2496,-0.0042,0.0574
600,3,1,0,0.181,-0.181,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2484,-0.0048,0.0572
601,3,1,0,0.071,-0.173,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2485,-0.0048,0.0572
602,3,1,0,0.055,-0.095,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2484,-0.0049,0.0572
603,3,1,0,0.047,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2485,-0.0048,0.0572
604,3,1,0,0.016,0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2485,-0.0048,0.0572
605,3,1,0,0.008,0.748,0.000,0.000,0,0,-0.000,0.664,0.000,0,1.000,0,0,0.2486,-0.0047,0.0572
606,3,1,0,0.024,0.724,0.000,0.000,0,0,-0.000,0.633,0.000,0,1.000,0,0,0.2493,-0.0043,0.0571
607,3,1,0,0.008,0.205,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2497,-0.0041,0.0572
608,3,1,0,0.016,0.016,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2497,-0.0041,0.0572
609,3,1,0,-0.032,0.102,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2497,-0.0041,0.0572
610,3,1,0,-0.039,0.417,0.000,0.000,0,0,-0.000,0.223,0.000,0,1.000,0,0,0.2498,-0.0040,0.0572
611,3,1,0,0.000,0.630,0.000,0.000,0,0,-0.000,0.507,0.000,0,1.000,0,0,0.2501,-0.0038,0.0572
612,3,1,0,0.016,0.260,0.000,0.000,0,0,-0.000,0.013,0.000,0,1.000,0,0,0.2505,-0.0036,0.0573
613,3,1,0,0.016,-0.055,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2505,-0.0036,0.0573
614,3,1,0,0.016,-0.071,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2505,-0.0036,0.0573
615,3,1,0,0.016,-0.102,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2505,-0.0036,0.0573
616,4,1,0,0.016,-0.102,0.000,0.000,0,0,-0.000,0.000,0.000,0,0.143,0,0,0.2499,-0.0047,0.0619
617,4,1,0,0.016,-0.874,0.000,0.000,0,0,-0.000,-0.832,0.000,0,0.286,0,0,0.2503,-0.0043,0.0577
618,4,1,0,0.000,-0.016,0.000,0.000,0,0,-0.000,0.000,0.000,0,0.429,0,0,0.2503,-0.0058,0.0569
619,4,1,0,0.008,0.000,0.000,0.000,0,0,-0.000,0.000,0.000,0,0.571,0,0,0.2502,-0.0062,0.0570
620,4,1,0,0.008,-0.079,0.000,0.000,0,0,-0.000,0.000,0.000,0,0.714,0,0,0.2501,-0.0063,0.0570
621,4,1,0,0.008,-0.528,0.000,0.000,0,0,-0.000,-0.370,0.000,0,0.857,0,0,0.2499,-0.0066,0.0571
622,4,1,0,0.008,-0.906,0.000,0.000,0,0,-0.000,-0.874,0.000,0,1.000,0,0,0.2499,-0.0077,0.0572
623,4,1,0,0.008,-0.976,0.000,0.000,0,0,-0.000,-0.969,0.000,0,1.000,0,0,0.2498,-0.0093,0.0572
624,4,1,0,0.008,-0.890,0.000,0.000,0,0,-0.000,-0.853,0.000,0,1.000,0,0,0.2501,-0.0109,0.0569
625,4,1,0,0.008,-0.882,0.000,0.000,0,0,-0.000,-0.843,0.000,0,1.000,0,0,0.2502,-0.0123,0.0567
626,4,1,0,0.008,-0.811,0.000,0.000,0,0,-0.000,-0.748,0.000,0,1.000,0,0,0.2505,-0.0138,0.0566
627,4,1,0,0.008,-0.354,0.000,0.000,0,0,-0.000,-0.139,0.000,0,1.000,0,0,0.2506,-0.0151,0.0564
628,4,1,0,0.008,-0.008,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2509,-0.0163,0.0564
629,4,1,0,0.016,0.622,0.000,0.000,0,0,-0.000,0.496,0.000,0,1.000,0,0,0.2509,-0.0167,0.0565
630,4,1,0,0.236,1.000,0.000,0.000,0,0,-0.000,1.000,0.000,0,1.000,0,0,0.2510,-0.0159,0.0566
631,4,1,0,0.236,1.000,0.000,0.000,0,0,-0.000,1.000,0.000,0,1.000,0,0,0.2508,-0.0142,0.0568
632,4,1,0,0.236,1.000,0.000,0.000,0,0,-0.000,1.000,0.000,0,1.000,0,0,0.2507,-0.0131,0.0570
633,4,1,0,0.236,1.000,0.000,0.000,0,0,-0.000,1.000,0.000,0,1.000,0,0,0.2505,-0.0119,0.0570
634,4,1,0,0.236,1.000,0.000,0.000,0,0,-0.000,1.000,0.000,0,1.000,0,0,0.2504,-0.0108,0.0571
635,4,1,0,0.236,1.000,0.000,0.000,0,0,-0.000,1.000,0.000,0,1.000,0,0,0.2502,-0.0098,0.0571
636,4,1,0,0.236,1.000,0.000,0.000,0,0,-0.000,1.000,0.000,0,1.000,0,0,0.2501,-0.0089,0.0571
637,4,1,0,0.236,1.000,0.000,0.000,0,0,-0.000,1.000,0.000,0,1.000,0,0,0.2499,-0.0079,0.0571
638,4,1,0,0.252,1.000,0.000,0.000,0,0,-0.003,1.000,0.000,0,1.000,0,0,0.2498,-0.0069,0.0571
639,4,1,0,0.252,1.000,0.000,0.000,0,0,-0.003,1.000,0.000,0,1.000,0,0,0.2497,-0.0061,0.0571
640,4,1,0,0.252,1.000,0.000,0.000,0,0,-0.003,1.000,0.000,0,1.000,0,0,0.2496,-0.0051,0.0571
641,4,1,0,0.252,1.000,0.000,0.000,0,0,-0.003,1.000,0.000,0,1.000,0,0,0.2494,-0.0042,0.0571
642,4,1,0,0.252,1.000,0.000,0.000,0,0,-0.003,1.000,0.000,0,1.000,0,0,0.2493,-0.0033,0.0571
643,4,1,0,0.008,0.024,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2492,-0.0025,0.0571
644,4,1,0,0.031,0.039,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2493,-0.0021,0.0572
645,4,1,0,0.031,0.039,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2494,-0.0019,0.0573
646,4,1,0,0.031,0.039,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2495,-0.0017,0.0575
647,4,1,0,0.039,0.039,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2496,-0.0016,0.0577
648,4,1,0,0.039,0.008,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2496,-0.0015,0.0579
649,4,1,0,0.039,0.008,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2497,-0.0014,0.0580
650,4,1,0,0.039,-0.008,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2497,-0.0011,0.0582
651,4,1,0,0.047,-0.008,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2499,-0.0009,0.0582
652,4,1,0,-0.039,-0.008,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2500,-0.0007,0.0584
653,4,1,0,-0.039,-0.008,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2501,-0.0007,0.0585
654,4,1,0,-0.047,-0.024,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2501,-0.0007,0.0586
655,4,1,0,-0.055,-0.032,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2501,-0.0006,0.0587
656,4,1,0,-0.953,-0.032,0.000,0.000,0,0,0.937,0.000,0.000,0,0.948,0,0,0.2502,-0.0005,0.0588
657,4,1,0,-0.787,-0.039,0.000,0.000,0,0,0.717,0.000,0.000,0,0.942,0,0,0.2503,-0.0004,0.0589
658,4,1,0,-0.055,-0.039,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2503,-0.0004,0.0590
659,4,1,0,-0.047,-0.039,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2503,-0.0003,0.0591
660,4,1,0,-0.032,-0.039,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2503,-0.0003,0.0592
661,4,1,0,0.016,-0.039,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2503,-0.0003,0.0592
662,4,1,0,0.016,-0.055,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2503,-0.0003,0.0593
663,4,1,0,0.016,-0.228,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2503,-0.0003,0.0593
664,4,1,0,-0.016,-0.843,0.000,0.000,0,0,-0.000,-0.790,0.000,0,1.000,0,0,0.2503,-0.0003,0.0593
665,4,1,0,-0.008,-0.528,0.000,0.000,0,0,-0.000,-0.370,0.000,0,1.000,0,0,0.2503,-0.0003,0.0594
666,4,1,0,0.016,-0.063,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2503,-0.0003,0.0594
667,4,1,0,0.016,-0.039,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2503,-0.0003,0.0594
668,4,1,0,0.024,-0.134,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2503,-0.0003,0.0594
669,4,1,0,-0.032,-0.961,0.000,0.000,0,0,-0.000,-0.948,0.000,0,1.000,0,0,0.2503,-0.0003,0.0594
670,4,1,0,-0.032,-0.969,0.000,0.000,0,0,-0.000,-0.958,0.000,0,1.000,0,0,0.2502,-0.0003,0.0594
671,4,1,0,-0.032,-0.213,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2502,-0.0003,0.0593
672,4,1,0,0.000,-0.039,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2502,-0.0003,0.0593
673,4,1,0,0.000,-0.630,0.000,0.000,0,0,-0.000,-0.507,0.000,0,1.000,0,0,0.2502,-0.0003,0.0593
674,4,1,0,0.000,-1.000,0.000,0.000,0,0,-0.000,-1.000,0.000,0,1.000,0,0,0.2501,-0.0003,0.0592
675,4,1,0,0.000,-0.913,0.000,0.000,0,0,-0.000,-0.885,0.000,0,1.000,0,0,0.2499,-0.0005,0.0590
676,4,1,0,0.000,-0.110,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2498,-0.0007,0.0587
677,4,1,0,0.008,-0.087,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2498,-0.0007,0.0586
678,4,1,0,0.008,-0.512,0.000,0.000,0,0,-0.000,-0.349,0.000,0,1.000,0,0,0.2498,-0.0008,0.0587
679,4,1,0,-0.118,-1.000,0.000,0.000,0,0,-0.000,-1.000,0.000,0,1.000,0,0,0.2498,-0.0014,0.0584
680,4,1,0,-0.110,-0.528,0.000,0.000,0,0,-0.000,-0.370,0.000,0,1.000,0,0,0.2492,-0.0026,0.0579
681,4,1,0,0.000,-0.087,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2492,-0.0033,0.0577
682,4,1,0,0.000,-0.055,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2492,-0.0033,0.0577
683,4,1,0,0.016,0.008,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2493,-0.0033,0.0577
684,4,1,0,0.024,0.016,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2492,-0.0034,0.0577
685,4,1,0,0.024,0.016,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2492,-0.0034,0.0577
686,4,1,0,0.039,0.016,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2492,-0.0034,0.0578
687,4,1,0,0.094,0.016,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2492,-0.0034,0.0578
688,4,1,0,0.528,0.157,0.000,0.000,0,0,-0.370,0.000,0.000,0,1.000,0,0,0.2492,-0.0033,0.0577
689,4,1,0,0.031,0.008,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
690,4,1,0,0.024,0.016,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
691,4,1,0,-0.008,0.094,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
692,4,1,0,0.016,0.220,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2492,-0.0032,0.0577
693,4,1,0,0.031,0.134,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2492,-0.0032,0.0577
694,4,1,0,0.024,0.016,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
695,4,1,0,0.016,-0.008,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
696,4,1,0,0.000,-0.016,0.000,0.961,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2492,-0.0032,0.0577
697,4,1,0,-0.024,-0.016,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2492,-0.0032,0.0577
698,4,1,0,-0.024,-0.016,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
699,4,1,0,-0.024,-0.016,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
700,4,1,0,-0.024,-0.016,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
701,4,1,0,-0.016,-0.016,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
702,4,1,0,-0.016,-0.016,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2492,-0.0033,0.0577
703,4,1,0,-0.016,-0.039,0.000,0.929,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
704,4,1,0,-0.008,-0.063,0.000,0.992,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
705,4,1,0,0.016,-0.047,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
706,4,1,0,0.016,-0.047,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
707,4,1,0,0.016,-0.039,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
708,4,1,0,0.016,-0.039,-0.559,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
709,4,1,0,0.016,-0.047,1.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
710,4,1,0,0.008,-0.047,1.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
711,4,1,0,0.008,-0.047,1.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.2492,-0.0032,0.0577
712,4,1,0,0.024,-0.047,1.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
713,4,1,0,0.024,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
714,4,1,0,0.024,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0032,0.0577
715,4,1,0,0.000,-0.047,-1.000,-0.158,1,1,-0.000,0.000,-0.371,0,1.000,0,0,0.2491,-0.0032,0.0576
716,4,1,0,0.000,-0.047,-1.000,0.945,1,1,-0.000,0.000,-0.970,0,1.000,0,0,0.2489,-0.0033,0.0572
717,4,1,0,0.000,-0.047,-1.000,0.984,1,1,-0.000,0.000,-0.991,0,1.000,0,0,0.2486,-0.0033,0.0561
718,4,1,0,0.000,-0.047,-1.000,0.992,1,1,-0.000,0.000,-0.996,0,1.000,0,0,0.2486,-0.0035,0.0552
719,4,1,0,0.000,-0.047,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.2485,-0.0036,0.0547
720,4,1,0,0.000,-0.047,-1.000,0.189,1,1,-0.000,0.000,-0.559,0,1.000,0,0,0.2486,-0.0036,0.0542
721,4,1,0,0.000,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2487,-0.0036,0.0541
722,4,1,0,0.024,0.000,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2487,-0.0036,0.0541
723,4,1,0,0.031,0.016,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2487,-0.0036,0.0541
724,4,1,0,0.110,0.260,-1.000,-1.000,1,1,-0.000,0.013,0.000,0,1.000,0,0,0.2487,-0.0036,0.0541
725,4,1,0,0.071,0.283,-1.000,-1.000,1,1,-0.000,0.045,0.000,0,1.000,0,0,0.2487,-0.0036,0.0541
726,4,1,0,0.024,-0.016,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2487,-0.0036,0.0541
727,4,1,0,0.039,-0.008,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2487,-0.0036,0.0541
728,4,1,0,0.173,0.102,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2487,-0.0036,0.0541
729,4,1,0,0.551,0.842,-1.000,-1.000,1,1,-0.402,0.790,0.000,0,1.000,0,0,0.2486,-0.0032,0.0541
730,4,1,0,0.394,0.559,-1.000,-1.000,1,1,-0.192,0.412,0.000,0,1.000,0,0,0.2488,-0.0027,0.0542
731,4,1,0,0.047,-0.016,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2487,-0.0026,0.0543
732,4,1,0,0.071,-0.016,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2487,-0.0025,0.0542
733,4,1,0,0.079,-0.016,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2486,-0.0025,0.0542
734,4,1,0,0.063,-0.016,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2487,-0.0025,0.0542
735,4,1,0,0.008,-0.016,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.2486,-0.0026,0.0540
736,4,1,0,-0.016,-0.016,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.2488,-0.0022,0.0534
737,4,1,0,0.000,-0.016,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.2488,-0.0023,0.0534
738,4,1,0,0.000,-0.016,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.2488,-0.0023,0.0534
739,4,1,0,0.000,-0.016,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.2488,-0.0024,0.0533
740,4,1,0,0.008,-0.016,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.2489,-0.0024,0.0533
741,4,1,0,0.024,-0.039,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.2489,-0.0024,0.0533
742,4,1,0,0.024,-0.039,-1.000,-0.150,1,1,-0.000,0.000,-0.375,0,1.000,0,0,0.2489,-0.0025,0.0533
743,4,1,0,-0.008,-0.032,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0025,0.0533
