step,ep,r1,l1,raw_ly,raw_lx,raw_r2,raw_l2,r2_ready,l2_ready,act0,act1,act2,contact,progress,paused,shielded,cmd_z,meas_x,meas_y,meas_z
190,0,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2674,-0.0250,0.0739
191,0,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2682,-0.0246,0.0733
192,0,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2690,-0.0240,0.0728
193,0,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2698,-0.0234,0.0723
194,0,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2705,-0.0229,0.0718
195,0,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2712,-0.0224,0.0714
196,0,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2719,-0.0218,0.0710
197,0,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2726,-0.0213,0.0706
198,0,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2732,-0.0208,0.0702
199,0,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2738,-0.0204,0.0699
200,0,0,1,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2744,-0.0199,0.0695
201,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2515,-0.0029,0.0620
202,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2523,-0.0026,0.0613
203,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2530,-0.0022,0.0609
204,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2536,-0.0018,0.0604
205,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2542,-0.0013,0.0600
206,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2544,-0.0010,0.0597
207,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2546,-0.0007,0.0595
208,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2547,-0.0005,0.0594
209,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2548,-0.0003,0.0593
210,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2548,-0.0001,0.0593
211,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2549,-0.0000,0.0593
212,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2549,0.0001,0.0592
213,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2550,0.0003,0.0592
214,1,0,0,0.000,-0.063,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2550,0.0003,0.0592
215,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2550,0.0004,0.0592
216,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2551,0.0004,0.0591
217,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2551,0.0005,0.0591
218,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2551,0.0006,0.0591
219,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2551,0.0006,0.0591
220,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2551,0.0006,0.0591
221,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2552,0.0006,0.0591
222,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2552,0.0006,0.0591
223,1,0,0,0.000,-0.063,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2552,0.0006,0.0591
224,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2552,0.0006,0.0590
225,1,0,0,0.000,-0.071,-1.000,0.000,1,0,0.000,0.000,0.000,1,0.000,1,1,0.0623,0.2552,0.0006,0.0590
226,1,1,0,0.000,-0.071,-1.000,0.000,1,0,-0.000,0.000,0.000,0,0.333,0,0,0.0608,0.2534,-0.0009,0.0592
227,1,1,0,0.000,-0.071,-1.000,0.000,1,0,-0.000,0.000,0.000,0,0.667,0,0,0.0592,0.2520,-0.0025,0.0594
228,1,1,0,0.000,-0.071,-1.000,0.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2507,-0.0032,0.0585
229,1,1,0,0.000,-0.071,-1.000,0.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0034,0.0577
230,1,1,0,0.000,-0.071,-1.000,0.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0035,0.0577
231,1,1,0,0.000,-0.071,-1.000,0.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0035,0.0578
232,1,1,0,0.000,-0.071,-1.000,0.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0035,0.0578
233,1,1,0,0.000,0.000,-1.000,0.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0035,0.0578
234,1,1,0,0.016,0.031,-1.000,0.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0035,0.0578
235,1,1,0,0.016,0.409,-1.000,0.000,1,0,-0.000,0.213,0.000,0,1.000,0,0,0.0576,0.2505,-0.0034,0.0578
236,1,1,0,0.031,0.717,-1.000,0.000,1,0,-0.000,0.622,0.000,0,1.000,0,0,0.0576,0.2505,-0.0027,0.0578
237,1,1,0,-0.032,0.000,-1.000,0.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0021,0.0576
238,1,1,0,0.008,-0.024,-1.000,0.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0021,0.0577
239,1,1,0,0.008,-0.016,-1.000,0.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0020,0.0577
240,1,1,0,0.016,0.031,-1.000,0.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0020,0.0577
241,1,1,0,0.173,0.717,-1.000,0.000,1,0,-0.000,0.622,0.000,0,1.000,0,0,0.0576,0.2505,-0.0015,0.0576
242,1,1,0,0.031,0.118,-1.000,0.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0007,0.0574
243,1,1,0,0.008,-0.063,-1.000,0.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0006,0.0574
244,1,1,0,0.016,-0.063,-1.000,0.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0006,0.0574
245,1,1,0,0.016,-0.063,-1.000,0.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0006,0.0574
246,1,1,0,0.039,-0.039,-1.000,0.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0006,0.0574
247,1,1,0,-0.008,-0.039,-1.000,1.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0006,0.0574
248,1,1,0,-0.016,-0.039,-1.000,1.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0006,0.0574
249,1,1,0,-0.008,-0.039,-1.000,1.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0006,0.0574
250,1,1,0,-0.008,-0.039,-1.000,1.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0006,0.0574
251,1,1,0,-0.008,-0.039,-1.000,1.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0006,0.0574
252,1,1,0,0.024,-0.079,-1.000,1.000,1,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0006,0.0574
253,1,1,0,0.031,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0006,0.0574
254,1,1,0,0.031,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0006,0.0574
255,1,0,0,0.031,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2518,-0.0006,0.0576
256,1,0,0,0.031,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2524,-0.0006,0.0576
257,1,0,0,0.031,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2526,-0.0004,0.0575
258,1,0,0,0.024,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2527,-0.0003,0.0574
259,1,0,0,0.024,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2528,-0.0003,0.0574
260,1,0,0,0.024,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2528,-0.0003,0.0574
261,1,0,0,0.024,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2529,-0.0003,0.0574
262,1,0,0,0.024,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2529,-0.0002,0.0574
263,1,0,0,0.024,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2530,-0.0002,0.0574
264,1,1,0,0.000,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0002,0.0573
265,1,1,0,0.000,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0004,0.0574
266,1,1,0,0.000,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0004,0.0574
267,1,1,0,0.000,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0004,0.0573
268,1,1,0,0.000,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0004,0.0573
269,1,1,0,0.000,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0004,0.0573
270,1,1,0,0.000,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0004,0.0573
271,1,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2516,-0.0005,0.0574
272,1,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2522,-0.0003,0.0574
273,1,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2524,-0.0002,0.0575
274,1,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2525,-0.0001,0.0574
275,1,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2526,-0.0001,0.0574
276,1,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2526,-0.0000,0.0574
277,1,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2527,0.0000,0.0575
278,1,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2527,0.0000,0.0575
279,1,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2527,0.0001,0.0575
280,1,0,1,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2528,0.0001,0.0575
281,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0607,0.2515,-0.0033,0.0606
282,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0607,0.2520,-0.0030,0.0601
283,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0607,0.2526,-0.0026,0.0597
284,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0607,0.2530,-0.0024,0.0592
285,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0607,0.2533,-0.0020,0.0590
286,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0607,0.2535,-0.0018,0.0588
287,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0607,0.2536,-0.0016,0.0588
288,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0607,0.2536,-0.0015,0.0587
289,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0607,0.2537,-0.0014,0.0587
290,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0607,0.2537,-0.0013,0.0587
291,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0607,0.2537,-0.0012,0.0587
292,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0607,0.2537,-0.0012,0.0587
293,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0607,0.2538,-0.0012,0.0586
294,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0607,0.2538,-0.0011,0.0586
295,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0607,0.2538,-0.0011,0.0586
296,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0607,0.2538,-0.0011,0.0586
297,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0607,0.2539,-0.0010,0.0586
298,2,1,0,0.016,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.333,0,0,0.0597,0.2518,-0.0029,0.0588
299,2,1,0,0.016,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.667,0,0,0.0587,0.2512,-0.0033,0.0591
300,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.667,1,1,0.0587,0.2522,-0.0027,0.0584
301,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.667,1,1,0.0587,0.2525,-0.0024,0.0583
302,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.667,1,1,0.0587,0.2527,-0.0022,0.0581
303,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.667,1,1,0.0587,0.2528,-0.0020,0.0581
304,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.667,1,1,0.0587,0.2529,-0.0020,0.0580
305,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.667,1,1,0.0587,0.2529,-0.0019,0.0580
306,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.667,1,1,0.0587,0.2529,-0.0019,0.0580
307,2,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.667,1,1,0.0587,0.2529,-0.0018,0.0580
308,2,1,0,0.016,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0033,0.0576
309,2,1,0,0.016,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0034,0.0577
310,2,1,0,0.016,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0034,0.0577
311,2,1,0,0.016,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0034,0.0577
312,2,1,0,0.016,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0034,0.0577
313,2,1,0,0.016,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0034,0.0577
314,2,1,0,0.016,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0034,0.0577
315,2,1,0,0.016,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0034,0.0577
316,2,1,0,0.008,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0034,0.0577
317,2,1,0,0.008,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0034,0.0577
318,2,1,0,0.008,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0034,0.0577
319,2,1,0,0.008,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0034,0.0577
320,2,1,0,0.008,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0034,0.0577
321,2,0,0,0.008,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2516,-0.0030,0.0576
322,2,0,0,0.008,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2520,-0.0027,0.0575
323,2,0,0,0.008,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2523,-0.0024,0.0574
324,2,0,1,0.008,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2525,-0.0022,0.0574
325,3,0,0,0.008,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0618,0.2501,-0.0033,0.0614
326,3,0,0,0.008,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0618,0.2506,-0.0031,0.0609
327,3,0,0,0.008,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0618,0.2511,-0.0028,0.0604
328,3,0,0,0.008,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0618,0.2515,-0.0025,0.0601
329,3,0,0,0.008,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0618,0.2519,-0.0022,0.0597
330,3,0,0,0.024,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0618,0.2523,-0.0019,0.0594
331,3,0,0,-0.008,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0618,0.2528,-0.0016,0.0591
332,3,0,0,-0.008,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0618,0.2531,-0.0013,0.0589
333,3,0,0,-0.008,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0618,0.2534,-0.0010,0.0587
334,3,1,0,-0.008,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.333,0,0,0.0604,0.2507,-0.0031,0.0590
335,3,1,0,-0.008,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.667,0,0,0.0590,0.2503,-0.0036,0.0601
336,3,1,0,-0.008,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2501,-0.0035,0.0585
337,3,1,0,-0.008,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0036,0.0581
338,3,1,0,-0.008,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0036,0.0581
339,3,1,0,-0.008,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0036,0.0581
340,3,1,0,0.000,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0036,0.0581
341,3,1,0,0.000,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0036,0.0581
342,3,1,0,0.008,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0036,0.0581
343,3,1,0,0.039,-0.079,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0036,0.0581
344,3,0,0,0.047,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2510,-0.0034,0.0582
345,3,0,0,0.047,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2514,-0.0031,0.0580
346,3,0,0,0.047,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2519,-0.0028,0.0578
347,3,0,0,0.047,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2522,-0.0025,0.0576
348,3,0,0,0.031,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2525,-0.0023,0.0575
349,3,0,0,0.024,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2526,-0.0021,0.0574
350,3,0,0,0.024,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2527,-0.0020,0.0573
351,3,0,0,0.024,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2527,-0.0019,0.0573
352,3,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2528,-0.0018,0.0573
353,3,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2528,-0.0017,0.0573
354,3,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2528,-0.0017,0.0572
355,3,0,0,0.016,-0.079,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2529,-0.0016,0.0572
356,3,0,0,0.016,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2529,-0.0016,0.0572
357,3,0,0,0.016,-0.024,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2529,-0.0015,0.0572
358,3,0,0,0.016,0.000,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2529,-0.0015,0.0572
359,3,0,0,0.008,0.024,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2529,-0.0015,0.0572
360,3,0,0,-0.039,0.228,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2530,-0.0015,0.0572
361,3,0,0,-0.071,0.252,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2530,-0.0014,0.0572
362,3,1,0,-0.165,0.465,-1.000,-1.000,1,1,-0.000,0.286,0.000,0,1.000,0,0,0.0576,0.2508,-0.0023,0.0572
363,3,1,0,-0.008,0.465,-1.000,-1.000,1,1,-0.000,0.286,0.000,0,1.000,0,0,0.0576,0.2506,-0.0027,0.0575
364,3,1,0,0.008,-0.032,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0026,0.0574
365,3,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0026,0.0574
366,3,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0026,0.0574
367,3,1,0,0.016,-0.016,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0026,0.0574
368,3,1,0,0.016,0.008,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0026,0.0574
369,3,1,0,0.008,0.024,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0026,0.0574
370,3,1,0,-0.071,0.441,-1.000,-1.000,1,1,-0.000,0.255,0.000,0,1.000,0,0,0.0576,0.2505,-0.0025,0.0574
371,3,1,0,-0.110,1.000,-1.000,-1.000,1,1,-0.000,1.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0012,0.0574
372,3,1,0,-0.008,-0.063,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2506,-0.0002,0.0573
373,3,1,0,0.024,-0.063,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,0.0001,0.0576
374,3,1,0,0.024,-0.063,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,0.0001,0.0576
375,3,1,0,0.024,-0.016,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,0.0001,0.0575
376,3,1,0,0.150,0.614,-1.000,-1.000,1,1,-0.000,0.486,0.000,0,1.000,0,0,0.0576,0.2505,0.0004,0.0575
377,3,1,0,0.024,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,0.0007,0.0577
